Ticket ID,Customer Age,Customer Gender,Product Purchased,Date of Purchase,Ticket Type,Ticket Priority,Ticket Channel,Assigned Agent,Agent Quality Score,First Response Time (hrs),Resolution Time (hrs),Num Interactions,SLA Breached,Reopened,Resolved First Contact,Purchase Days Ago,Customer Satisfaction Rating
1204,38,Female,Dell XPS 13,18-03-2021,Refund request,Low,Social media,Agent_024,4.32,1.36,49.08,3,1,0,0,480,1
1205,23,Female,Samsung Galaxy,18-03-2021,Refund request,Low,Email,Agent_025,1.7,1.32,23.33,7,0,1,0,156,3
1206,47,Male,Sony WH-1000XM5,18-03-2021,Product inquiry,High,Phone,Agent_036,2.93,0.17,9.74,4,1,0,0,160,3
1207,40,Male,LG Monitor,19-03-2021,Billing inquiry,Critical,Chat,Agent_008,3.14,0.47,1.85,3,0,0,0,594,4
1208,53,Female,HP Elite Laptop,19-03-2021,Technical issue,High,Chat,Agent_050,3.02,0.09,9.7,1,1,0,1,44,3
1209,63,Male,Dell XPS 13,20-03-2021,Cancellation request,High,Phone,Agent_041,3.03,0.79,8.95,4,1,0,0,162,3
1210,66,Male,iPhone 15,20-03-2021,Billing inquiry,Medium,Phone,Agent_029,2.33,0.62,25.81,3,1,0,0,661,3
1211,20,Female,GoPro Hero,20-03-2021,Product inquiry,High,Chat,Agent_025,1.7,0.24,8.14,3,1,0,0,636,2
1212,43,Female,iPhone 15,21-03-2021,Technical issue,Low,Email,Agent_035,3.42,4.78,6.12,4,0,0,0,510,4
1213,51,Female,GoPro Hero,21-03-2021,Technical issue,Critical,Chat,Agent_038,3.41,0.15,0.7,1,0,1,1,513,3
1214,47,Male,Xbox Controller,21-03-2021,Technical issue,Medium,Chat,Agent_028,2.13,0.26,45.77,5,1,0,0,695,2
1215,35,Female,Sony WH-1000XM5,22-03-2021,Product inquiry,High,Chat,Agent_019,3.74,0.34,13.74,2,1,0,0,208,3
1216,34,Male,Xbox Controller,22-03-2021,Billing inquiry,Critical,Email,Agent_032,2.89,2.36,1.92,3,0,0,0,97,3
1217,62,Male,HP Elite Laptop,23-03-2021,Cancellation request,Low,Phone,Agent_037,2.88,0.56,58.5,5,1,0,0,21,1
1218,68,Female,HP Elite Laptop,23-03-2021,Technical issue,Critical,Phone,Agent_049,1.69,0.69,0.53,2,0,0,0,355,3
1219,59,Female,GoPro Hero,23-03-2021,Technical issue,Medium,Phone,Agent_028,2.13,0.39,6.36,1,0,0,1,505,3
1220,38,Female,Samsung Galaxy,24-03-2021,Billing inquiry,Medium,Email,Agent_035,3.42,5.27,11.57,1,0,1,1,404,4
1221,41,Female,Dell XPS 13,24-03-2021,Technical issue,Low,Email,Agent_008,3.14,1.64,22.3,5,0,0,0,223,3
1222,21,Female,MacBook Air,24-03-2021,Technical issue,Critical,Phone,Agent_041,3.03,0.48,1.55,4,0,0,0,400,4
1223,66,Male,Bose QuietComfort,25-03-2021,Product inquiry,Critical,Social media,Agent_023,3.96,6.12,2.91,4,1,0,0,462,3
1224,65,Male,HP Elite Laptop,25-03-2021,Refund request,Low,Social media,Agent_040,4.48,4.55,42.6,3,0,1,0,560,2
1225,42,Male,Xbox Controller,26-03-2021,Billing inquiry,Low,Phone,Agent_046,2.74,0.19,54.58,2,1,0,0,32,1
1226,68,Male,Xbox Controller,26-03-2021,Billing inquiry,Critical,Social media,Agent_023,3.96,4.93,1.83,7,0,0,0,489,4
1227,41,Other,iPhone 15,26-03-2021,Billing inquiry,Low,Social media,Agent_032,2.89,2.58,44.96,3,0,1,0,288,2
1228,63,Male,Sony WH-1000XM5,27-03-2021,Product inquiry,High,Phone,Agent_010,3.41,0.98,6.74,6,0,0,0,437,4
1229,69,Female,GoPro Hero,27-03-2021,Product inquiry,High,Phone,Agent_017,2.74,0.9,9.24,2,1,0,0,380,2
1230,44,Female,Bose QuietComfort,27-03-2021,Cancellation request,Critical,Email,Agent_035,3.42,3.2,0.94,2,0,0,0,437,4
1231,48,Female,GoPro Hero,28-03-2021,Product inquiry,Medium,Social media,Agent_035,3.42,4.27,24.15,2,1,0,0,130,2
1232,64,Female,HP Elite Laptop,28-03-2021,Billing inquiry,Medium,Social media,Agent_003,4.1,7.7,22.33,4,0,0,0,441,3
1233,68,Female,LG Monitor,29-03-2021,Cancellation request,Critical,Phone,Agent_036,2.93,0.85,3.87,4,1,0,0,493,2
1234,52,Female,Bose QuietComfort,29-03-2021,Refund request,Low,Chat,Agent_029,2.33,0.42,53.66,3,1,0,0,245,2
1235,69,Male,iPhone 15,29-03-2021,Technical issue,Low,Phone,Agent_049,1.69,0.9,86.35,4,1,0,0,52,1
1236,37,Female,Xbox Controller,30-03-2021,Technical issue,Low,Email,Agent_046,2.74,3.58,29.31,5,0,0,0,721,2
1237,33,Male,iPhone 15,30-03-2021,Cancellation request,Critical,Chat,Agent_027,4.57,0.37,1.45,3,0,0,0,230,4
1238,48,Male,HP Elite Laptop,30-03-2021,Refund request,High,Chat,Agent_031,1.88,0.39,14.91,1,1,0,1,465,2
1239,24,Female,LG Monitor,31-03-2021,Technical issue,Low,Chat,Agent_034,3.01,0.26,42.5,2,0,0,0,186,2
1240,35,Male,MacBook Air,31-03-2021,Cancellation request,High,Email,Agent_012,1.96,4.2,4.97,3,0,0,0,162,3
1241,25,Female,Bose QuietComfort,01-04-2021,Product inquiry,Medium,Social media,Agent_037,2.88,4.46,24.46,4,1,0,0,199,3
1242,44,Female,GoPro Hero,01-04-2021,Billing inquiry,Critical,Phone,Agent_025,1.7,0.62,2.39,7,1,1,0,401,2
1243,31,Female,Bose QuietComfort,01-04-2021,Refund request,Low,Email,Agent_002,2.83,2.59,77.81,4,1,1,0,472,2
1244,35,Male,Xbox Controller,02-04-2021,Technical issue,High,Email,Agent_030,2.97,3.71,4.99,4,0,0,0,456,3
1245,18,Male,GoPro Hero,02-04-2021,Billing inquiry,High,Chat,Agent_044,2.21,0.38,11.16,2,1,0,0,545,2
1246,48,Female,MacBook Air,02-04-2021,Cancellation request,Low,Chat,Agent_009,2.55,0.5,90.25,4,1,0,0,413,2
1247,37,Male,MacBook Air,03-04-2021,Technical issue,Critical,Email,Agent_023,3.96,2.19,3.32,2,1,0,0,531,3
1248,23,Other,Sony WH-1000XM5,03-04-2021,Billing inquiry,Low,Social media,Agent_009,2.55,3.51,91.6,2,1,0,0,121,1
1249,62,Other,GoPro Hero,04-04-2021,Product inquiry,High,Chat,Agent_020,3.73,0.45,8.25,7,1,1,0,69,3
1250,18,Female,Dell XPS 13,04-04-2021,Refund request,High,Email,Agent_001,3.7,5.57,10.62,3,1,0,0,293,3
1251,36,Male,LG Monitor,04-04-2021,Cancellation request,High,Chat,Agent_039,4.04,0.31,5.1,2,0,0,0,727,4
1252,56,Male,Dell XPS 13,05-04-2021,Technical issue,Low,Phone,Agent_023,3.96,0.7,107.3,1,1,0,1,635,1
1253,44,Female,MacBook Air,05-04-2021,Product inquiry,Critical,Phone,Agent_018,2.31,0.33,3.1,3,1,0,0,410,2
1254,33,Male,GoPro Hero,05-04-2021,Refund request,Low,Phone,Agent_042,4.66,0.43,53.72,2,1,0,0,280,1
1255,31,Male,Sony WH-1000XM5,06-04-2021,Refund request,High,Chat,Agent_032,2.89,0.36,7.98,2,0,0,0,566,3
1256,51,Female,Bose QuietComfort,06-04-2021,Product inquiry,High,Chat,Agent_047,4.36,0.4,0.73,4,0,1,0,533,4
1257,24,Female,Bose QuietComfort,07-04-2021,Technical issue,Critical,Social media,Agent_009,2.55,5.63,0.37,2,0,0,0,609,3
1258,37,Female,Bose QuietComfort,07-04-2021,Refund request,High,Phone,Agent_011,4.02,0.49,3.83,2,0,0,0,650,5
1259,48,Female,Sony WH-1000XM5,07-04-2021,Cancellation request,Low,Social media,Agent_001,3.7,1.41,35.2,2,0,1,0,554,2
1260,39,Male,HP Elite Laptop,08-04-2021,Billing inquiry,High,Email,Agent_011,4.02,1.11,10.79,4,1,0,0,419,3
1261,37,Female,GoPro Hero,08-04-2021,Cancellation request,Low,Email,Agent_033,2.44,5.01,67.6,2,1,0,0,28,1
1262,32,Other,Dell XPS 13,08-04-2021,Refund request,Low,Phone,Agent_030,2.97,0.45,48.2,3,1,1,0,396,1
1263,42,Male,LG Monitor,09-04-2021,Billing inquiry,Critical,Social media,Agent_005,5.0,4.95,2.52,4,1,1,0,570,3
1264,63,Female,MacBook Air,09-04-2021,Product inquiry,Medium,Chat,Agent_050,3.02,0.38,22.04,5,0,0,0,639,3
1265,18,Female,LG Monitor,10-04-2021,Billing inquiry,Low,Social media,Agent_001,3.7,10.83,74.51,4,1,0,0,428,1
1266,34,Female,MacBook Air,10-04-2021,Billing inquiry,Medium,Email,Agent_010,3.41,2.64,15.44,2,0,0,0,144,3
1267,33,Female,GoPro Hero,10-04-2021,Billing inquiry,Low,Social media,Agent_013,3.76,7.55,40.66,4,0,0,0,93,2
1268,54,Female,GoPro Hero,11-04-2021,Refund request,Low,Email,Agent_027,4.57,1.58,52.79,2,1,0,0,35,1
1269,38,Male,iPhone 15,11-04-2021,Technical issue,Low,Email,Agent_008,3.14,2.28,29.67,1,0,0,1,604,2
1270,44,Male,Dell XPS 13,11-04-2021,Refund request,High,Social media,Agent_028,2.13,6.25,2.23,3,0,1,0,470,3
1271,52,Female,Xbox Controller,12-04-2021,Technical issue,High,Chat,Agent_045,2.19,0.44,9.63,3,1,0,0,526,2
1272,41,Female,MacBook Air,12-04-2021,Product inquiry,High,Email,Agent_002,2.83,3.63,17.21,1,1,1,1,315,2
1273,69,Female,Samsung Galaxy,13-04-2021,Product inquiry,Low,Social media,Agent_012,1.96,5.14,50.9,2,1,0,0,484,1
1274,68,Female,Xbox Controller,13-04-2021,Product inquiry,High,Email,Agent_027,4.57,2.93,11.19,2,1,0,0,714,3
1275,19,Female,Bose QuietComfort,13-04-2021,Product inquiry,Medium,Phone,Agent_013,3.76,0.87,20.14,3,0,0,0,376,2
1276,63,Female,LG Monitor,14-04-2021,Product inquiry,Medium,Chat,Agent_022,3.54,0.57,28.98,2,1,1,0,656,2
1277,42,Female,GoPro Hero,14-04-2021,Cancellation request,Critical,Phone,Agent_040,4.48,0.52,0.79,4,0,1,0,488,4
1278,36,Female,Samsung Galaxy,14-04-2021,Refund request,Medium,Email,Agent_015,3.66,2.98,11.25,1,0,1,1,496,3
1279,62,Female,MacBook Air,15-04-2021,Technical issue,High,Chat,Agent_031,1.88,0.31,10.64,1,1,0,1,376,2
1280,30,Female,HP Elite Laptop,15-04-2021,Product inquiry,Critical,Social media,Agent_007,4.34,3.81,1.96,6,0,0,0,491,4
1281,46,Female,MacBook Air,16-04-2021,Cancellation request,Medium,Social media,Agent_039,4.04,6.97,4.22,4,0,0,0,299,4
1282,49,Male,LG Monitor,16-04-2021,Cancellation request,Medium,Chat,Agent_049,1.69,0.32,19.17,3,0,0,0,353,3
1283,23,Male,MacBook Air,16-04-2021,Cancellation request,Medium,Phone,Agent_035,3.42,0.6,35.27,6,1,0,0,354,2
1284,26,Male,MacBook Air,17-04-2021,Refund request,Low,Phone,Agent_007,4.34,0.65,33.19,6,0,0,0,481,2
1285,69,Female,Sony WH-1000XM5,17-04-2021,Product inquiry,High,Chat,Agent_012,1.96,0.22,1.27,2,0,0,0,404,3
1286,18,Male,Dell XPS 13,17-04-2021,Cancellation request,High,Social media,Agent_014,3.19,3.47,15.23,2,1,0,0,394,3
1287,41,Male,Xbox Controller,18-04-2021,Cancellation request,Low,Chat,Agent_034,3.01,0.36,50.95,4,1,0,0,403,1
1288,27,Female,HP Elite Laptop,18-04-2021,Product inquiry,Low,Phone,Agent_039,4.04,0.73,87.29,2,1,1,0,491,1
1289,52,Male,GoPro Hero,19-04-2021,Refund request,Critical,Email,Agent_048,2.8,5.37,2.55,3,1,1,0,524,2
1290,23,Female,MacBook Air,19-04-2021,Cancellation request,Medium,Social media,Agent_009,2.55,5.09,16.4,3,0,1,0,394,3
1291,65,Male,HP Elite Laptop,19-04-2021,Technical issue,Low,Chat,Agent_033,2.44,0.13,56.71,1,1,0,1,583,1
1292,37,Male,iPhone 15,20-04-2021,Billing inquiry,Medium,Email,Agent_012,1.96,3.87,28.01,3,1,0,0,696,2
1293,55,Female,MacBook Air,20-04-2021,Billing inquiry,High,Phone,Agent_034,3.01,0.52,15.54,2,1,0,0,104,3
1294,29,Male,Sony WH-1000XM5,20-04-2021,Billing inquiry,Low,Social media,Agent_027,4.57,10.05,79.05,6,1,1,0,11,1
1295,20,Male,Sony WH-1000XM5,21-04-2021,Refund request,Low,Chat,Agent_022,3.54,0.53,64.65,2,1,0,0,720,1
1296,35,Female,Samsung Galaxy,21-04-2021,Cancellation request,High,Phone,Agent_018,2.31,0.23,9.73,6,1,0,0,225,2
1297,38,Female,Bose QuietComfort,22-04-2021,Billing inquiry,High,Chat,Agent_046,2.74,0.25,8.52,3,1,0,0,317,2
1298,52,Male,LG Monitor,22-04-2021,Billing inquiry,Medium,Chat,Agent_044,2.21,0.57,17.24,2,0,0,0,422,3
1299,54,Female,Xbox Controller,22-04-2021,Product inquiry,Low,Social media,Agent_018,2.31,5.31,74.03,1,1,0,1,273,1
1300,36,Male,iPhone 15,23-04-2021,Cancellation request,Medium,Phone,Agent_037,2.88,0.69,19.13,3,0,0,0,54,3
1301,42,Male,LG Monitor,23-04-2021,Cancellation request,Low,Phone,Agent_007,4.34,0.49,42.37,1,0,0,1,173,2
1302,35,Female,LG Monitor,23-04-2021,Product inquiry,Medium,Email,Agent_004,1.73,5.75,25.02,5,1,1,0,247,2
1303,57,Female,Samsung Galaxy,24-04-2021,Cancellation request,Low,Phone,Agent_045,2.19,0.59,33.18,5,0,0,0,665,3
1304,47,Female,Sony WH-1000XM5,24-04-2021,Technical issue,Low,Phone,Agent_016,3.21,0.75,37.46,2,0,0,0,618,2
1305,59,Female,Dell XPS 13,25-04-2021,Refund request,Medium,Social media,Agent_022,3.54,1.44,24.23,1,1,1,1,159,2
1306,68,Other,HP Elite Laptop,25-04-2021,Product inquiry,Critical,Email,Agent_048,2.8,1.22,2.12,5,1,0,0,106,1
1307,59,Female,GoPro Hero,25-04-2021,Billing inquiry,Low,Social media,Agent_036,2.93,10.23,83.14,6,1,0,0,705,1
1308,51,Male,Dell XPS 13,26-04-2021,Cancellation request,Medium,Phone,Agent_020,3.73,0.26,5.87,3,0,1,0,295,3
1309,27,Female,Dell XPS 13,26-04-2021,Technical issue,Medium,Email,Agent_031,1.88,3.97,30.95,4,1,0,0,276,3
1310,39,Male,Bose QuietComfort,26-04-2021,Technical issue,Medium,Social media,Agent_033,2.44,7.37,18.42,4,0,0,0,585,3
1311,67,Male,Bose QuietComfort,27-04-2021,Refund request,Critical,Email,Agent_013,3.76,3.48,1.85,5,0,1,0,43,3
1312,21,Male,Dell XPS 13,27-04-2021,Technical issue,Medium,Phone,Agent_020,3.73,0.79,4.73,4,0,1,0,194,3
1313,20,Male,Sony WH-1000XM5,28-04-2021,Cancellation request,High,Email,Agent_041,3.03,0.3,5.22,4,0,0,0,641,4
1314,66,Other,LG Monitor,28-04-2021,Cancellation request,Low,Email,Agent_042,4.66,4.88,60.66,2,1,0,0,311,1
1315,66,Female,HP Elite Laptop,28-04-2021,Technical issue,Critical,Email,Agent_038,3.41,0.6,1.51,3,0,0,0,620,4
1316,45,Female,LG Monitor,29-04-2021,Cancellation request,Low,Phone,Agent_022,3.54,0.77,36.77,2,0,0,0,103,2
1317,39,Male,LG Monitor,29-04-2021,Cancellation request,Low,Phone,Agent_039,4.04,1.22,40.9,1,0,0,1,645,2
1318,29,Male,LG Monitor,29-04-2021,Billing inquiry,Low,Email,Agent_023,3.96,4.95,53.06,3,1,0,0,250,1
1319,66,Male,HP Elite Laptop,30-04-2021,Product inquiry,Low,Social media,Agent_048,2.8,5.26,88.11,5,1,0,0,396,1
1320,30,Male,HP Elite Laptop,30-04-2021,Cancellation request,Medium,Social media,Agent_049,1.69,4.49,23.32,6,0,0,0,615,3
1321,58,Female,Samsung Galaxy,01-05-2021,Cancellation request,Medium,Phone,Agent_033,2.44,0.55,58.89,1,1,0,1,296,1
1322,50,Female,Xbox Controller,01-05-2021,Refund request,High,Chat,Agent_041,3.03,0.19,18.54,5,1,0,0,238,3
1323,64,Female,Dell XPS 13,01-05-2021,Product inquiry,Low,Social media,Agent_030,2.97,4.59,87.54,5,1,0,0,620,1
1324,36,Male,MacBook Air,02-05-2021,Product inquiry,Medium,Email,Agent_014,3.19,0.85,36.41,1,1,0,1,649,2
1325,58,Female,Samsung Galaxy,02-05-2021,Product inquiry,Medium,Chat,Agent_047,4.36,0.22,28.36,2,1,0,0,289,1
1326,34,Female,Samsung Galaxy,02-05-2021,Technical issue,High,Phone,Agent_036,2.93,0.78,14.27,2,1,0,0,537,2
1327,64,Female,GoPro Hero,03-05-2021,Billing inquiry,Low,Social media,Agent_008,3.14,7.07,98.89,2,1,1,0,630,2
1328,51,Female,MacBook Air,03-05-2021,Billing inquiry,Low,Chat,Agent_047,4.36,0.41,50.88,2,1,0,0,256,1
1329,21,Male,Bose QuietComfort,04-05-2021,Refund request,Medium,Phone,Agent_022,3.54,0.59,27.4,2,1,0,0,521,2
1330,56,Male,GoPro Hero,04-05-2021,Product inquiry,High,Phone,Agent_004,1.73,0.11,11.28,5,1,0,0,119,2
1331,25,Male,Bose QuietComfort,04-05-2021,Product inquiry,High,Email,Agent_035,3.42,2.47,7.8,1,0,1,1,119,3
1332,50,Female,Xbox Controller,05-05-2021,Cancellation request,Low,Social media,Agent_008,3.14,4.87,83.66,2,1,0,0,91,1
1333,18,Male,iPhone 15,05-05-2021,Technical issue,Low,Chat,Agent_034,3.01,0.11,18.64,3,0,0,0,172,3
1334,22,Male,Bose QuietComfort,05-05-2021,Technical issue,Low,Email,Agent_022,3.54,0.95,56.48,4,1,0,0,723,1
1335,49,Male,LG Monitor,06-05-2021,Refund request,Medium,Social media,Agent_025,1.7,7.46,9.95,1,0,0,1,116,3
1336,57,Male,Bose QuietComfort,06-05-2021,Billing inquiry,Medium,Chat,Agent_025,1.7,0.4,23.73,4,0,0,0,534,3
1337,18,Female,MacBook Air,07-05-2021,Product inquiry,Low,Phone,Agent_040,4.48,0.26,30.53,4,0,0,0,349,2
1338,52,Female,HP Elite Laptop,07-05-2021,Refund request,Medium,Phone,Agent_040,4.48,0.89,23.53,5,0,0,0,567,2
1339,39,Male,MacBook Air,07-05-2021,Technical issue,Medium,Social media,Agent_017,2.74,7.51,4.09,4,0,0,0,476,3
1340,46,Male,Xbox Controller,08-05-2021,Technical issue,Medium,Email,Agent_016,3.21,2.85,31.39,3,1,0,0,445,2
1341,34,Female,Samsung Galaxy,08-05-2021,Technical issue,Low,Chat,Agent_048,2.8,0.16,38.96,3,0,0,0,108,2
1342,47,Male,LG Monitor,08-05-2021,Product inquiry,Medium,Chat,Agent_048,2.8,0.59,36.95,3,1,0,0,589,2
1343,52,Male,iPhone 15,09-05-2021,Product inquiry,Medium,Phone,Agent_039,4.04,0.97,23.55,4,0,0,0,573,3
1344,18,Male,Xbox Controller,09-05-2021,Product inquiry,Critical,Social media,Agent_015,3.66,7.97,3.04,3,1,0,0,122,3
1345,21,Male,Samsung Galaxy,10-05-2021,Cancellation request,High,Email,Agent_017,2.74,4.73,6.34,2,0,0,0,604,3
1346,26,Female,Sony WH-1000XM5,10-05-2021,Billing inquiry,Low,Phone,Agent_035,3.42,0.54,67.42,5,1,1,0,222,1
1347,62,Female,MacBook Air,10-05-2021,Technical issue,Low,Phone,Agent_033,2.44,0.58,98.81,3,1,0,0,459,1
1348,49,Male,Xbox Controller,11-05-2021,Technical issue,Medium,Email,Agent_040,4.48,5.09,15.04,6,0,0,0,642,3
1349,22,Male,MacBook Air,11-05-2021,Cancellation request,Medium,Chat,Agent_039,4.04,0.39,33.93,4,1,1,0,498,2
1350,31,Female,iPhone 15,11-05-2021,Technical issue,Critical,Chat,Agent_018,2.31,0.23,0.96,3,0,0,0,370,3
1351,68,Female,Samsung Galaxy,12-05-2021,Technical issue,Medium,Social media,Agent_030,2.97,2.73,22.55,5,0,0,0,121,3
1352,43,Female,MacBook Air,12-05-2021,Product inquiry,Critical,Phone,Agent_023,3.96,0.82,0.35,4,0,0,0,201,4
1353,40,Female,HP Elite Laptop,13-05-2021,Product inquiry,Medium,Social media,Agent_037,2.88,10.33,32.17,3,1,0,0,161,2
1354,63,Male,Bose QuietComfort,13-05-2021,Billing inquiry,Critical,Chat,Agent_047,4.36,0.43,1.61,2,0,0,0,218,5
1355,39,Male,GoPro Hero,13-05-2021,Technical issue,High,Email,Agent_007,4.34,6.38,11.19,3,1,0,0,575,3
1356,44,Female,iPhone 15,14-05-2021,Refund request,High,Chat,Agent_010,3.41,0.05,9.42,1,1,0,1,400,3
1357,42,Male,GoPro Hero,14-05-2021,Technical issue,Medium,Chat,Agent_016,3.21,0.16,21.31,3,0,0,0,729,3
1358,53,Female,Dell XPS 13,14-05-2021,Technical issue,Critical,Phone,Agent_028,2.13,0.42,2.98,2,1,0,0,385,2
1359,21,Female,Bose QuietComfort,15-05-2021,Billing inquiry,Low,Chat,Agent_023,3.96,0.05,73.69,1,1,1,1,64,1
1360,49,Female,iPhone 15,15-05-2021,Refund request,Critical,Social media,Agent_034,3.01,4.51,1.78,1,0,0,1,212,4
1361,26,Male,Xbox Controller,16-05-2021,Technical issue,High,Email,Agent_018,2.31,4.82,12.6,1,1,0,1,632,2
1362,19,Female,HP Elite Laptop,16-05-2021,Refund request,Medium,Phone,Agent_047,4.36,0.06,21.48,4,0,0,0,69,3
1363,59,Male,Xbox Controller,16-05-2021,Product inquiry,Critical,Email,Agent_023,3.96,4.43,0.94,3,0,0,0,124,4
1364,67,Female,Sony WH-1000XM5,17-05-2021,Product inquiry,Critical,Social media,Agent_020,3.73,1.98,2.42,3,1,0,0,377,4
1365,56,Female,Dell XPS 13,17-05-2021,Refund request,High,Social media,Agent_031,1.88,3.01,5.61,4,0,0,0,657,3
1366,63,Male,HP Elite Laptop,17-05-2021,Technical issue,Low,Chat,Agent_014,3.19,0.33,39.0,2,0,1,0,296,2
1367,42,Other,MacBook Air,18-05-2021,Refund request,Critical,Social media,Agent_023,3.96,4.9,0.22,1,0,0,1,358,4
1368,64,Female,MacBook Air,18-05-2021,Refund request,High,Chat,Agent_002,2.83,0.5,9.4,3,1,1,0,641,2
1369,27,Male,LG Monitor,19-05-2021,Product inquiry,High,Phone,Agent_029,2.33,0.5,5.44,1,0,0,1,525,3
1370,54,Male,MacBook Air,19-05-2021,Refund request,Critical,Email,Agent_050,3.02,4.09,1.68,2,0,0,0,68,4
1371,42,Male,Samsung Galaxy,19-05-2021,Cancellation request,Low,Chat,Agent_009,2.55,0.51,73.57,3,1,0,0,270,1
1372,57,Male,Dell XPS 13,20-05-2021,Cancellation request,Low,Chat,Agent_033,2.44,0.37,2.77,2,0,0,0,133,3
1373,46,Male,Samsung Galaxy,20-05-2021,Product inquiry,Medium,Phone,Agent_048,2.8,1.1,28.66,3,1,1,0,62,2
1374,54,Female,Bose QuietComfort,20-05-2021,Technical issue,Low,Social media,Agent_044,2.21,3.5,57.59,2,1,0,0,161,1
1375,22,Male,LG Monitor,21-05-2021,Technical issue,High,Chat,Agent_012,1.96,0.23,9.15,3,1,1,0,26,2
1376,31,Male,LG Monitor,21-05-2021,Product inquiry,Low,Social media,Agent_019,3.74,3.09,74.74,4,1,0,0,701,1
1377,50,Female,MacBook Air,22-05-2021,Technical issue,Low,Chat,Agent_042,4.66,0.68,69.42,4,1,0,0,286,1
1378,44,Male,HP Elite Laptop,22-05-2021,Billing inquiry,Medium,Social media,Agent_020,3.73,7.15,25.76,2,1,1,0,446,2
1379,22,Female,Bose QuietComfort,22-05-2021,Cancellation request,Medium,Chat,Agent_037,2.88,0.53,15.18,1,0,0,1,249,3
1380,68,Male,Sony WH-1000XM5,23-05-2021,Billing inquiry,Low,Email,Agent_031,1.88,4.09,37.44,1,0,0,1,91,2
1381,61,Male,Dell XPS 13,23-05-2021,Billing inquiry,Low,Email,Agent_035,3.42,2.91,47.64,4,0,0,0,36,2
1382,32,Female,Dell XPS 13,23-05-2021,Billing inquiry,Medium,Email,Agent_041,3.03,3.28,4.19,2,0,0,0,7,4
1383,20,Female,iPhone 15,24-05-2021,Product inquiry,High,Chat,Agent_021,3.73,0.2,6.2,4,0,0,0,506,4
1384,18,Female,Xbox Controller,24-05-2021,Billing inquiry,Critical,Social media,Agent_047,4.36,10.26,3.4,3,1,0,0,321,3
1385,41,Female,MacBook Air,25-05-2021,Refund request,Low,Phone,Agent_046,2.74,0.53,38.81,3,0,0,0,202,2
1386,29,Female,iPhone 15,25-05-2021,Technical issue,Medium,Phone,Agent_043,3.9,0.33,33.89,4,1,0,0,553,2
1387,62,Male,Sony WH-1000XM5,25-05-2021,Product inquiry,Low,Phone,Agent_013,3.76,0.18,69.14,3,1,0,0,544,1
1388,31,Male,LG Monitor,26-05-2021,Refund request,Medium,Email,Agent_039,4.04,5.64,38.74,6,1,0,0,654,2
1389,59,Female,GoPro Hero,26-05-2021,Refund request,Critical,Email,Agent_027,4.57,4.62,1.88,5,0,0,0,256,4
1390,37,Female,Sony WH-1000XM5,26-05-2021,Cancellation request,Medium,Email,Agent_025,1.7,3.8,21.17,5,0,1,0,161,3
1391,31,Other,Sony WH-1000XM5,27-05-2021,Cancellation request,Medium,Social media,Agent_002,2.83,0.37,27.91,1,1,0,1,30,2
1392,31,Male,HP Elite Laptop,27-05-2021,Refund request,Low,Email,Agent_035,3.42,3.65,29.1,2,0,0,0,457,2
1393,62,Male,HP Elite Laptop,28-05-2021,Cancellation request,Critical,Social media,Agent_008,3.14,4.4,1.5,4,0,0,0,262,4
1394,52,Female,HP Elite Laptop,28-05-2021,Technical issue,Medium,Social media,Agent_033,2.44,3.79,36.21,2,1,0,0,10,2
1395,36,Male,HP Elite Laptop,28-05-2021,Technical issue,Medium,Social media,Agent_025,1.7,8.55,15.86,3,0,0,0,715,3
1396,37,Female,Xbox Controller,29-05-2021,Cancellation request,Medium,Chat,Agent_021,3.73,0.15,30.33,3,1,0,0,359,2
1397,59,Female,MacBook Air,29-05-2021,Billing inquiry,Low,Phone,Agent_036,2.93,0.19,57.74,2,1,0,0,276,1
1398,61,Male,Dell XPS 13,29-05-2021,Refund request,High,Social media,Agent_013,3.76,0.89,8.16,5,1,0,0,124,3
1399,40,Female,MacBook Air,30-05-2021,Technical issue,Low,Phone,Agent_046,2.74,0.32,54.61,1,1,0,1,630,1
1400,51,Female,MacBook Air,30-05-2021,Cancellation request,High,Social media,Agent_009,2.55,1.57,10.93,4,1,0,0,268,2
1401,18,Male,Dell XPS 13,31-05-2021,Cancellation request,Medium,Social media,Agent_035,3.42,7.32,41.46,1,1,0,1,278,2
1402,21,Female,HP Elite Laptop,31-05-2021,Technical issue,Low,Email,Agent_046,2.74,1.69,25.64,1,0,0,1,76,2
1403,57,Female,MacBook Air,31-05-2021,Technical issue,Low,Phone,Agent_036,2.93,0.6,24.79,2,0,0,0,526,2
1404,34,Female,Xbox Controller,01-06-2021,Billing inquiry,High,Social media,Agent_049,1.69,3.44,7.8,4,0,0,0,618,3
1405,43,Male,HP Elite Laptop,01-06-2021,Cancellation request,Medium,Phone,Agent_047,4.36,0.8,28.45,7,1,0,0,176,2
1406,31,Female,Xbox Controller,01-06-2021,Cancellation request,Low,Email,Agent_044,2.21,4.13,54.96,3,1,0,0,694,1
1407,63,Male,iPhone 15,02-06-2021,Product inquiry,Low,Social media,Agent_046,2.74,5.18,89.47,1,1,0,1,36,1
1408,68,Male,MacBook Air,02-06-2021,Billing inquiry,High,Email,Agent_010,3.41,5.45,4.37,2,0,0,0,567,4
